fecha,pred_consumo,real_consumo,error
2020-01-13 23:00:00,0.5101792812347412,0.537,0.0268207187652588
2020-01-14 00:00:00,0.3025351762771606,0.319,0.0164648237228393
2020-01-14 01:00:00,0.1356793642044067,0.132,0.0036793642044067
2020-01-14 02:00:00,0.1023415997624397,0.11,0.0076584002375602
2020-01-14 03:00:00,0.108167715370655,0.108,0.000167715370655
2020-01-14 04:00:00,0.1041281148791313,0.105,0.0008718851208686
2020-01-14 05:00:00,0.1054045781493187,0.103,0.0024045781493187
2020-01-14 06:00:00,0.1010486707091331,0.102,0.0009513292908668
2020-01-14 07:00:00,0.1949712932109832,0.2,0.0050287067890167
2020-01-14 08:00:00,0.2045211046934127,0.206,0.0014788953065872
2020-01-14 09:00:00,0.841255247592926,0.84,0.001255247592926
2020-01-14 10:00:00,0.3887637555599212,0.367,0.0217637555599212
2020-01-14 11:00:00,0.1313566863536834,0.131,0.0003566863536834
2020-01-14 12:00:00,0.2026083171367645,0.192,0.0106083171367645
2020-01-14 13:00:00,0.2768359184265136,0.262,0.0148359184265136
2020-01-14 14:00:00,0.8696804046630859,0.887,0.017319595336914
2020-01-14 15:00:00,0.1322645246982574,0.16,0.0277354753017425
2020-01-14 16:00:00,0.2114267647266388,0.202,0.0094267647266387
2020-01-14 17:00:00,0.3073410391807556,0.311,0.0036589608192443
2020-01-14 18:00:00,0.1698183119297027,0.169,0.0008183119297027
2020-01-14 19:00:00,0.1530777513980865,0.146,0.0070777513980865
2020-01-14 20:00:00,0.3651947379112243,0.361,0.0041947379112243
2020-01-14 21:00:00,0.6536087989807129,0.631,0.0226087989807128
2020-01-14 22:00:00,0.4827141463756561,0.488,0.0052858536243438
2020-01-14 23:00:00,0.4592021405696869,0.463,0.0037978594303131
2020-01-15 00:00:00,0.4315198957920074,0.422,0.0095198957920074
2020-01-15 01:00:00,0.129816472530365,0.123,0.0068164725303649
2020-01-15 02:00:00,0.1055199205875396,0.105,0.0005199205875396
